Employee_ID,Name,Age,Gender,Department,Job_Role,Education_Level,Years_of_Experience,Monthly_Salary_USD,Work_Hours_Per_Week,Projects_Completed,Training_Hours,Attendance_Rate,Job_Satisfaction_Score,Performance_Score,Performance_Rating,Promotion_Last_Year
342,1521,47,1,3,4,2,22,140818,37,13,31,78.38,9.78,100,1,1
343,2485,55,0,5,1,0,28,176402,52,8,61,74.29,9.49,100,1,1
344,7191,33,0,5,3,2,13,71669,49,9,30,76.55,8.39,78.49,2,0
345,4205,41,1,4,4,2,18,176124,30,15,76,72.81,9.97,100,1,1
346,2585,44,1,0,0,2,19,172806,56,13,38,70.19,10,96.73,1,1
347,296,23,1,2,1,0,1,76526,42,18,12,90.23,8.87,82.17,2,0
348,1881,31,0,6,4,2,8,94574,30,20,8,95.18,7.91,82.16,2,1
349,5394,35,0,0,1,2,15,82800,30,11,41,81.76,8.3,79.4,2,1
350,6707,50,0,6,1,2,26,176242,47,6,36,92.48,9.32,94.57,1,1
351,1174,32,1,0,0,0,5,91051,37,19,27,87.92,9.43,88.8,1,1
352,2389,23,0,0,4,1,1,125944,51,17,42,80.19,9.52,100,1,1
353,980,57,0,0,0,0,31,122551,32,14,55,83.28,8.75,100,1,1
354,295,54,0,1,4,1,28,166524,41,9,15,91.3,8.26,95.21,1,1
355,8959,46,0,1,1,2,20,159783,39,9,25,89.43,8.08,86.35,1,1
356,4508,26,0,2,2,2,4,167963,38,21,43,82.34,9.76,100,1,1
357,6720,44,0,6,5,0,21,156163,54,2,29,98.21,9.01,87.15,1,1
358,9045,43,0,2,4,2,19,150281,58,15,51,92.02,10,100,1,1
359,408,26,1,3,4,1,1,97347,47,21,22,90.99,7.95,100,1,1
360,4928,29,1,5,0,0,3,114000,50,23,36,73.56,9.32,100,1,1
361,3453,51,1,3,0,2,29,131574,56,8,62,86.84,8.47,100,1,1
362,136,52,1,6,0,0,31,138617,60,20,75,85.71,10,100,1,1
363,4333,42,1,4,2,3,16,98848,45,8,61,94.17,8.96,95.96,1,1
364,3257,59,1,5,1,0,39,165504,43,14,71,94.25,10,100,1,1
365,1147,52,1,3,1,0,28,101795,51,17,22,85.95,9.49,100,1,1
366,1129,27,0,1,0,2,2,102306,46,14,77,72.05,8.58,87.82,1,1
367,8812,56,1,3,4,2,36,140225,55,16,43,94.44,10,100,1,1
368,5261,22,0,5,1,0,1,64827,43,5,78,81.86,6.95,73.01,2,0
369,6831,25,1,5,0,0,1,126343,32,22,7,85.07,8.81,90.66,1,1
370,9147,37,0,4,0,0,15,147796,34,21,38,91.94,10,100,1,1
371,4816,51,0,5,1,1,26,94552,33,23,5,77.54,10,100,1,1
372,5404,58,0,0,2,2,37,131938,40,11,16,90.9,9.26,100,1,1
373,1475,26,0,4,2,2,1,152993,30,20,21,93.5,8.65,89.84,1,1
374,4226,30,1,5,3,0,4,175016,49,23,29,93.29,8.94,100,1,1
375,4456,31,0,4,0,2,6,50338,52,9,24,89.85,6.92,65.76,0,0
376,5715,42,0,6,5,1,18,48378,59,2,75,71.08,6.91,69.37,0,0
377,4278,27,0,6,0,2,7,44686,57,13,3,99.21,6.89,65.53,0,0
378,2200,28,0,4,4,0,2,65095,42,11,16,76.65,5.24,60.97,0,0
379,713,37,1,5,4,0,14,178860,59,23,15,79.96,10,100,1,1
380,1534,24,1,4,4,0,1,73971,42,10,20,94.16,7.6,71.43,2,0
381,7262,57,0,1,3,0,36,96364,33,13,18,90.91,8.86,100,1,1
382,2073,57,1,6,4,0,32,173231,36,19,18,89.44,10,100,1,1
383,2528,25,1,3,1,0,4,94675,34,22,57,71.05,7.05,100,1,1
384,3632,40,1,0,5,2,19,128751,58,19,52,93.04,7.94,100,1,1
385,6056,37,0,5,2,0,10,51984,30,11,3,88.1,5.77,56.1,0,0
386,8244,49,0,3,3,0,22,101777,36,2,23,85.35,6.8,70.87,2,0
387,4689,24,0,0,5,0,1,115008,31,17,15,70.16,7.42,74.75,2,0
388,9330,58,0,4,5,0,33,95543,47,11,26,92.02,7.89,100,1,1
389,4206,30,0,1,5,0,7,153477,45,20,38,88.94,7.79,100,1,1
390,9288,48,1,4,0,2,27,109053,44,12,27,74.98,9.8,100,1,1
391,1916,35,0,4,0,2,11,54541,55,12,21,74.3,7.9,68.67,0,0
392,8498,57,0,2,3,2,30,150519,49,18,37,78.87,8.86,100,1,1
393,1695,35,0,4,4,0,9,85256,46,13,13,73.82,8.23,84.73,2,1
394,44,55,0,3,2,0,31,159590,44,11,30,79.68,10,100,1,1
395,7844,53,1,3,2,1,26,85216,38,6,24,81.52,6.94,82.84,2,1
396,1400,44,0,6,1,0,17,116681,40,22,15,99.87,10,100,1,1
397,7713,22,0,3,1,0,2,97371,58,16,50,80.94,10,91.61,1,1
398,8856,41,1,6,4,0,17,107883,51,19,44,93.41,10,100,1,1
399,1495,43,0,3,0,0,21,153927,45,19,25,78.94,9.25,100,1,1
400,6464,40,1,3,1,0,13,112101,55,10,26,97.98,7.51,73.34,2,1
401,6436,59,0,2,2,2,39,163369,37,20,46,80.94,10,100,1,1
402,8556,59,1,0,3,0,34,105989,43,21,79,71.71,10,100,1,1
403,662,25,0,6,1,1,3,94633,40,22,44,73.61,10,100,1,1
404,8439,46,0,2,4,0,21,74693,43,3,29,84.98,8.4,84.35,2,1
405,4069,59,1,1,1,3,32,101569,47,17,40,75.42,8.29,100,1,1
406,4768,59,1,2,4,0,37,159922,57,2,3,92.03,10,100,1,1
407,2319,29,0,3,0,0,5,61436,56,11,26,87.78,6.91,72.03,2,1
408,411,52,0,6,1,2,29,161947,45,7,3,76.02,9.29,99.43,1,1
409,3113,51,1,5,3,2,28,164852,60,23,5,91.66,9.51,100,1,1
410,1963,39,0,4,5,1,13,84846,30,10,11,98.52,6.87,72.76,2,0
411,1182,39,0,1,4,0,17,67843,34,1,58,75.91,5.36,56.26,0,0
412,5383,50,0,3,1,2,23,161334,54,23,56,70.44,9.61,100,1,1
413,7628,49,1,6,5,0,22,167242,55,13,21,71.79,10,100,1,1
414,1712,31,1,6,3,2,9,49054,44,3,9,76.07,5.24,53.73,3,0
415,9041,59,0,0,0,1,35,128220,44,4,50,71.86,9.27,100,1,1
416,7818,24,1,4,3,0,1,32313,54,7,14,93.33,5.35,40,3,0
417,2711,37,0,2,5,0,12,158472,41,17,59,73.7,9.55,94.35,1,1
418,1440,44,1,5,2,2,22,136751,47,13,42,86.64,10,100,1,1
419,5302,30,0,3,5,2,3,92230,43,2,66,99.03,8.07,80.15,2,1
420,849,34,1,4,0,0,10,139646,47,2,73,86.41,8.61,86.63,1,1
421,8981,34,1,6,2,2,13,133894,32,7,52,90.62,9.77,99.47,1,1
422,5256,43,0,0,0,0,17,55997,52,1,18,85.66,8.05,59.73,0,0
423,3697,43,1,0,4,2,16,121658,43,8,54,98.48,8.83,100,1,1
424,3993,44,1,0,0,0,17,93159,44,1,20,84.15,10,86.74,1,1
425,916,28,1,0,1,0,7,169436,38,21,56,93.89,10,100,1,1
426,6499,44,1,5,4,0,21,141448,57,9,65,78.65,9.22,94.51,1,1
427,2150,59,0,4,0,0,34,129255,32,23,23,70.93,10,100,1,1
428,2327,56,1,2,3,2,31,143775,57,11,15,87.91,10,98.78,1,1
429,3649,30,0,2,0,0,10,161289,41,8,54,81.54,8.63,100,1,1
430,3343,27,0,0,0,3,1,120734,59,20,17,78.5,8.75,91.47,1,1
431,2111,25,0,5,5,1,1,93332,33,17,15,79.98,9.53,90.36,1,1
432,3059,41,1,1,3,2,15,135246,33,10,73,76.25,8.46,93.81,1,1
433,8585,30,1,0,3,0,5,84648,39,13,35,85,8.4,76.44,2,0
434,2771,23,1,6,3,0,1,115363,58,14,50,96.59,8.34,85.12,1,1
435,1719,38,1,5,0,2,14,105187,57,10,69,81.01,8.35,88.01,1,1
436,6870,26,0,3,2,0,4,104605,44,16,67,93.85,9.26,100,1,1
437,7776,40,1,4,2,2,15,91577,54,16,50,77.46,9.41,100,1,1
438,4324,38,0,6,2,1,12,55511,31,4,24,97.35,6.16,63.12,0,0
439,1533,55,0,4,3,3,32,142949,48,16,20,90.48,10,100,1,1
440,6176,28,0,5,1,1,8,60651,32,3,6,91.52,6.04,61.19,0,1
441,1654,32,1,1,4,2,11,98802,38,17,47,94.86,10,100,1,1
442,2987,35,0,5,5,2,9,105386,53,20,22,88.36,8.29,94.94,1,1
443,4450,36,0,6,2,2,15,131984,44,13,60,74.18,9.74,100,1,1
444,9211,55,1,4,5,0,30,111029,31,18,70,96.4,10,100,1,1
445,7643,35,1,1,5,0,8,109065,43,24,60,93.55,9.52,100,1,1
446,7848,38,1,1,4,0,11,44783,36,2,5,79.35,5.34,46.59,3,0
447,7769,37,0,2,3,0,15,32721,54,2,8,86.61,4.63,45.19,3,0
448,4563,50,1,2,0,2,25,31706,30,1,0,73.57,4.18,40,3,0
449,940,53,0,2,4,2,33,161792,35,16,33,71.61,9.55,100,1,1
450,6405,58,1,1,5,2,36,132818,47,23,53,70.3,10,100,1,1
451,2106,28,0,6,1,0,1,78650,55,1,67,99.76,6.89,55.88,0,0
452,350,27,0,0,1,1,1,131910,30,22,23,86.13,7.59,88.82,1,1
453,1363,56,0,4,2,0,31,117025,59,19,40,86.11,10,100,1,1
454,968,38,0,2,1,0,13,107892,51,3,55,78.51,5.92,72.12,2,0
455,1039,47,0,3,0,0,20,129725,40,17,58,96.65,9.11,100,1,1
456,6580,25,0,6,2,2,1,139589,39,18,11,93.89,10,96.77,1,1
457,7684,27,1,5,5,0,5,98106,52,13,6,77.83,8.31,78.59,2,0
458,7492,23,1,6,1,3,1,101505,45,14,28,80.28,8.02,75.33,2,1
459,4259,44,1,6,0,1,18,112233,36,9,0,86.86,8.5,82.85,2,1
460,6336,55,1,4,4,3,30,108984,30,10,62,89.73,10,100,1,1
461,1658,53,0,3,5,2,27,171685,43,18,57,75.4,8.89,100,1,1
462,8732,47,0,2,3,1,27,121376,40,21,37,76.06,10,100,1,1
463,3463,45,0,2,4,3,21,158244,53,9,67,97.78,9.19,100,1,1
464,8617,39,1,1,3,0,13,164462,47,10,44,79.84,9.35,100,1,1
465,1511,25,0,6,2,2,4,142057,38,13,78,84.98,9.64,99.46,1,1
466,6443,47,1,4,4,2,27,137691,47,21,2,80.55,10,100,1,1
467,2921,24,0,1,2,2,2,44141,49,4,6,80.18,4.63,45.76,3,0
468,7937,22,0,4,0,0,2,59097,58,7,5,89.04,5.02,57.61,0,0
469,1397,28,1,5,4,2,8,101549,32,20,67,91.45,10,100,1,1
470,3344,33,0,5,1,2,12,47864,59,2,25,85.33,4.95,50.54,3,0
471,753,44,0,2,1,0,18,67489,57,2,19,91.84,8.5,78.37,2,0
472,3262,35,0,3,3,0,8,100935,35,13,63,75.35,8.64,76.15,2,1
473,4193,40,1,5,2,0,15,90534,45,7,58,90.41,9.46,100,1,1
474,7461,58,1,5,1,2,38,109324,55,21,71,79.66,10,100,1,1
475,7380,56,0,4,0,1,30,133965,35,12,33,71.58,10,96.82,1,1
476,5330,52,0,6,4,0,30,64732,42,2,3,87.48,8.18,75.97,2,0
477,3541,33,0,1,2,0,13,101833,50,4,9,94.39,6.98,77.18,2,1
478,219,35,1,5,1,0,8,136501,41,18,38,96.8,9.03,98.28,1,1
479,8480,59,0,4,4,1,34,170583,52,6,16,88.71,9.19,96.49,1,1
480,7786,42,1,2,1,0,15,102955,53,1,58,93.49,9.06,74.4,2,1
481,4696,48,0,3,0,2,27,168353,39,11,22,71.09,9.79,100,1,1
482,3074,54,0,0,2,0,30,122427,58,22,17,79.97,9.68,100,1,1
483,752,31,0,0,0,2,5,41154,55,4,32,88.02,6.11,51.1,3,0
484,8114,39,0,1,2,0,15,80536,45,1,11,97.74,6.56,72.49,2,1
485,8013,47,1,0,3,0,22,101221,55,8,57,85.44,9.93,95.39,1,1
486,4138,33,0,6,0,0,12,103790,53,12,15,71.06,8.89,82.62,2,0
487,1478,26,1,5,5,1,4,119087,43,18,14,76.05,9.45,91.54,1,1
488,1387,56,0,3,3,2,30,57392,30,4,10,90.87,6.32,66.47,0,0
489,5384,34,1,4,3,1,8,115648,33,8,79,94.26,6.73,76.33,2,1
490,7171,33,0,4,4,1,9,162778,32,5,76,83.36,8.52,85.71,1,1
491,4994,59,0,6,5,2,36,163948,34,19,73,70.97,8.94,100,1,1
492,9310,40,0,3,1,0,15,132292,60,18,79,91.53,10,100,1,1
493,5876,39,1,6,5,1,17,87675,31,9,77,81.81,10,84.23,2,1
494,8529,33,1,1,5,0,10,164160,55,17,34,87.32,9.4,100,1,1
495,5799,30,0,1,5,2,7,167527,37,23,30,92.51,8.04,100,1,1
496,4006,47,0,5,2,2,20,150408,45,12,29,99,10,100,1,1
497,5954,33,1,3,4,0,7,149342,55,23,52,71.87,10,100,1,1
498,7376,38,1,0,1,3,17,169553,47,14,61,85.4,9.33,100,1,1
499,7050,26,1,1,5,1,1,63956,36,5,9,77.64,4.73,56.92,0,1
500,9060,49,1,5,1,0,29,93516,46,9,16,93.23,8.89,100,1,1
501,6566,59,1,3,0,0,37,167065,42,14,61,82.99,10,100,1,1
502,2712,52,1,6,0,1,27,131115,50,16,55,97.93,9.37,100,1,1
503,226,26,1,6,1,0,1,139703,58,19,64,87.63,10,95.53,1,1
504,5704,24,1,4,3,0,4,171494,49,20,43,72.61,10,98.73,1,1
505,3180,30,0,0,2,2,10,152013,36,22,62,88.31,9.57,100,1,1
506,5455,57,1,6,0,2,35,109159,51,7,38,82.17,10,100,1,1
507,1453,50,0,4,3,0,30,177318,39,19,11,74,10,100,1,1
508,5441,38,1,3,5,0,18,140251,57,24,59,93.82,10,100,1,1
509,4916,41,0,5,5,0,21,171914,44,7,17,95.34,9.17,96.27,1,1
510,7378,50,0,4,1,1,29,116008,36,4,17,73.94,6.65,82.17,2,1
511,524,56,0,3,1,0,35,166958,36,20,63,83.3,8,100,1,1
512,7583,44,1,4,4,2,17,36523,53,1,6,79.47,3.92,40.26,3,0
513,5290,33,0,1,1,0,7,155185,55,17,67,82.15,7.61,100,1,1
514,2789,27,0,1,2,2,6,63042,31,12,14,70.91,7.38,61.74,0,1
515,8989,31,0,3,3,0,9,114800,46,7,12,86.34,6.42,71.01,2,1
516,5740,40,1,2,2,2,16,179080,48,21,23,95.99,10,100,1,1
517,6844,58,1,0,4,2,31,141024,37,13,67,92.4,9.34,100,1,1
518,6173,23,0,1,4,2,3,160601,40,22,54,95.87,10,100,1,1
519,9221,54,1,5,2,2,34,144387,53,5,10,91.67,8.28,95.61,1,1
520,5970,55,1,0,3,0,33,82449,42,2,69,75.45,8.42,83.74,2,1
521,5724,33,0,5,2,0,7,175326,58,23,69,79.05,10,100,1,1
522,3111,50,0,3,5,2,23,163181,47,15,4,71.03,9.67,94.44,1,1
523,99,52,0,1,2,2,25,177876,41,18,15,73.13,10,93.09,1,1
524,4166,49,1,3,3,0,25,175178,59,13,26,76.6,9.87,100,1,1
525,7620,59,1,1,3,1,35,174146,55,16,18,92.08,8.64,100,1,1
526,6196,25,1,5,4,0,1,47509,30,6,57,72.25,3.68,50.72,3,0
527,3956,23,1,6,0,0,1,47458,30,3,34,89.51,4.36,44.32,3,0
528,6226,23,1,5,0,0,2,45011,38,2,33,84.07,6,53.94,3,0
529,7141,42,0,2,2,0,22,105620,34,14,60,92.49,10,100,1,1
530,8361,36,0,5,2,0,14,93749,44,13,79,83.78,9.44,100,1,1
531,5604,47,1,4,1,2,26,68391,40,8,7,83.38,9.28,80.43,2,0
532,1821,42,1,1,1,2,15,114143,47,16,8,72.74,10,98.62,1,1
533,3550,57,1,5,1,0,34,166000,52,9,79,85.76,9.78,100,1,1
534,4766,30,1,5,0,2,10,162233,48,17,42,95.15,10,100,1,1
535,731,28,0,0,0,0,7,53436,31,9,26,98.88,6.96,64.97,0,0
536,8921,27,1,1,0,2,3,63104,31,12,21,92.43,7.6,68.43,0,1
537,2798,22,1,4,5,0,1,100857,32,14,54,75.28,6.08,76.77,2,1
538,5390,45,0,3,4,1,19,170632,37,16,58,89.38,9.54,100,1,1
539,5377,55,0,1,2,3,33,171110,40,5,12,99.52,8.18,92.21,1,1
540,9194,28,0,3,5,0,6,65251,30,5,47,89.7,6.82,63.26,0,1
541,7359,34,0,0,1,0,14,134565,33,23,79,82.69,10,100,1,1
542,3271,45,0,5,3,2,23,75199,33,4,35,77.11,5.82,64.48,0,1
543,5018,50,1,2,4,0,25,175945,48,9,77,80.25,9.65,100,1,1
544,4752,41,1,0,2,0,20,120562,47,16,3,88.92,7.42,93.58,1,1
545,7134,26,1,1,2,0,6,92317,34,13,8,88.72,8.32,83.96,2,0
546,8009,35,1,1,3,0,15,118899,58,4,56,72.87,7.64,74.79,2,0
547,6149,46,1,3,1,0,26,127420,57,20,36,72.52,10,100,1,1
548,5054,30,0,4,2,0,9,96041,47,12,28,94.48,8.62,88.45,1,1
549,3620,23,1,3,5,0,1,56363,42,7,43,74.13,5.98,68.9,0,0
550,3616,53,0,5,0,0,32,166870,41,10,55,75.22,8.62,100,1,1
551,8966,27,0,5,2,2,2,133723,54,24,52,80.34,9.75,100,1,1
552,4305,57,0,1,0,0,36,175617,50,4,51,70.5,10,95.99,1,1
553,7850,51,1,6,5,1,24,130927,49,8,24,89.93,10,99.6,1,1
554,4185,47,1,1,0,0,25,94886,36,9,32,83.28,9.54,87.64,1,1
555,5688,28,0,5,0,0,7,70912,50,5,48,82.47,7.24,76.34,2,1
556,757,54,0,5,1,2,32,151313,45,13,38,85.22,9.83,100,1,1
557,8268,27,1,1,0,1,2,54485,38,8,73,72.45,5.99,67.89,0,0
558,6813,47,1,4,1,1,21,91524,52,16,70,74.48,10,100,1,1
559,1958,30,0,2,3,0,4,32544,48,2,34,85.52,5.95,49.88,3,0
560,164,40,0,2,4,0,18,43675,34,3,10,78.68,6.4,64.19,0,0
561,2765,39,1,1,3,0,16,152637,45,16,23,81.68,10,100,1,1
562,8197,50,1,6,4,2,28,172674,39,9,42,80.98,9.39,100,1,1
563,1342,23,0,4,2,0,1,103813,55,3,77,92.26,7.69,74.24,2,0
564,5815,22,1,0,1,3,1,59157,41,4,27,96.93,6.48,58.9,0,0
565,8876,26,1,5,2,1,6,73638,46,2,30,87.27,7.07,69.62,0,0
566,867,26,1,5,4,2,3,40453,58,6,19,90.53,6.95,69.31,0,0
567,9110,24,1,5,3,2,4,92017,41,16,24,72.51,10,94.33,1,1
568,3834,43,1,6,1,0,17,125031,57,21,30,76.2,10,100,1,1
569,2593,41,1,3,4,3,18,111359,42,10,38,98.89,10,100,1,1
570,628,30,0,1,3,2,3,88840,56,18,14,77.01,7.68,70.15,2,0
571,3668,39,1,3,0,0,19,115008,57,23,15,83.54,8.99,100,1,1
572,3187,54,1,6,5,0,34,158049,46,14,19,87.53,10,100,1,1
573,3201,44,1,6,0,3,19,90595,30,22,16,97.53,10,100,1,1
574,5321,46,1,5,2,1,23,133005,45,17,79,90.69,10,100,1,1
575,7926,33,0,1,2,0,11,118251,45,17,31,77.3,9.74,100,1,1
576,7864,59,1,6,5,0,37,99336,30,5,69,97.51,10,100,1,1
577,2647,35,1,4,0,1,14,73335,53,10,16,85.58,7.44,77.65,2,0
578,8779,48,0,3,0,0,28,95993,47,5,25,84.81,8.91,89.67,1,1
579,3272,43,1,3,2,0,21,145698,60,11,30,95.96,10,100,1,1
580,6644,33,1,5,3,0,7,147557,58,18,25,79.4,10,99.68,1,1
581,6167,59,0,0,2,3,33,93329,53,2,7,96.28,8.71,82.35,2,1
582,6497,31,0,0,4,1,9,128098,32,21,38,71.89,10,100,1,1
583,440,43,1,3,0,0,19,61922,42,5,3,71.85,5.54,57.83,0,1
584,5361,39,1,2,5,0,19,31857,60,2,5,85.81,4.96,47.25,3,0
585,3968,23,0,2,1,2,1,87909,43,12,29,94.08,8.92,79.49,2,1
586,7709,45,0,4,0,0,21,111225,44,15,74,89.16,10,100,1,1
587,4914,56,0,3,2,1,33,97642,43,18,23,90.45,10,100,1,1
588,8776,57,0,1,1,0,33,146411,36,15,25,74.54,10,100,1,1
589,7615,49,0,1,1,2,23,149758,39,18,24,87.36,10,100,1,1
590,2887,41,1,0,2,2,19,158104,36,23,60,76.47,9.12,100,1,1
591,7227,39,0,1,5,0,19,153079,43,12,24,83.91,8.59,95.94,1,1
592,4083,31,1,0,4,0,5,118469,56,15,77,76.46,10,93.86,1,1
593,2554,27,1,3,3,0,5,76619,59,2,72,89.93,7.17,73.45,2,0
594,4836,58,0,6,1,0,33,147853,60,8,18,85.27,8.52,91.34,1,1
595,7593,53,0,2,0,0,29,114502,38,24,34,98.93,10,100,1,1
596,2972,45,1,0,2,0,24,140721,46,14,37,86.97,10,100,1,1
597,3219,53,1,2,5,3,27,123172,43,20,79,79.49,9.44,100,1,1
598,7332,42,1,0,5,0,18,163960,30,20,56,82.79,9.34,100,1,1
599,3575,24,1,2,5,0,2,57207,54,11,61,86.14,6.98,69.23,0,1
600,6581,25,0,0,3,0,1,55799,60,6,67,94.76,7.71,66.76,0,0
601,1056,50,1,3,2,0,23,131964,36,10,61,99.05,10,94.59,1,1
602,5413,34,1,2,4,0,8,57127,31,13,30,83.66,7.48,64.32,0,0
603,3682,41,1,2,1,2,20,147442,54,13,30,98.43,9.08,100,1,1
604,8118,28,1,4,3,2,3,139961,34,23,7,82.41,10,100,1,1
605,554,33,0,0,4,2,6,128032,58,17,63,96.47,9.73,100,1,1
606,1189,37,1,4,1,2,15,70150,58,9,30,80.57,8.48,74.34,2,1
607,17,33,0,1,1,1,6,113188,41,11,34,80.09,7.58,73.83,2,0
608,5027,29,0,1,4,0,9,137098,60,11,9,96.45,8.74,86.57,1,1
609,6890,41,1,1,2,0,17,94134,45,22,45,91.41,8.77,100,1,1
610,2134,58,1,4,5,1,37,171542,56,22,43,95.23,9.72,100,1,1
611,3479,46,0,4,4,0,22,93985,46,12,29,98.46,9.4,100,1,1
612,5696,48,1,2,4,0,26,131831,52,10,10,89.43,10,97.17,1,1
613,4555,33,1,0,0,2,9,103231,48,19,46,75.85,9.99,100,1,1
614,476,33,1,4,5,0,9,152672,33,21,36,96.74,9.73,100,1,1
615,7122,50,0,6,0,2,25,166428,40,9,11,89.75,8.22,99.56,1,1
616,4685,44,0,6,5,2,22,177937,31,7,74,85.25,9.49,99.39,1,1
617,9229,36,1,6,4,0,16,62139,58,2,15,90.28,6.73,62.86,0,0
618,3038,59,0,1,5,3,32,106709,40,24,69,70.27,9.79,100,1,1
619,8785,50,0,0,4,0,28,142960,35,17,56,99.02,8.25,100,1,1
620,4542,22,1,1,4,0,1,38168,30,1,76,84.51,3.68,45.53,3,0
621,5428,35,1,6,1,0,9,35622,33,5,25,77.2,4.39,49.46,3,0
622,6484,43,1,4,4,0,19,127276,42,22,25,86.86,10,100,1,1
623,7817,49,1,2,2,2,22,154800,31,15,73,90.07,7.55,100,1,1
624,8700,26,0,2,1,0,5,133019,32,15,62,84.49,9.55,97.64,1,1
625,2958,49,1,2,5,1,26,116986,54,23,63,94.21,10,100,1,1
626,2039,27,0,0,2,1,4,96439,54,13,36,71.09,7.19,76.97,2,1
627,7807,36,0,4,3,0,15,121498,51,3,64,94.55,8.48,89.52,1,1
628,2315,33,0,6,2,2,12,35406,49,1,12,85.74,6.02,48.19,3,0
629,2291,31,1,6,2,2,8,35257,60,6,66,72.71,5.17,51.93,3,0
630,970,59,0,1,0,1,33,107013,49,9,1,77.18,7.97,84.77,2,1
631,7935,26,0,2,2,2,4,175395,50,20,60,96.81,10,100,1,1
632,8250,39,0,2,1,0,19,119377,34,11,23,94.92,10,100,1,1
633,5661,37,1,2,2,2,12,145283,32,11,28,90.82,6.68,87.59,1,1
634,3441,31,0,3,0,3,9,156205,39,19,0,80.67,9.69,87.79,1,1
635,7130,28,0,4,0,0,5,56940,46,1,72,78.01,5.44,61.8,0,1
636,5638,43,0,0,5,3,22,90486,48,16,6,84.06,10,100,1,1
637,1684,40,0,2,0,0,15,66843,59,8,60,86.49,9.61,84.58,2,1
638,7490,31,1,5,4,0,4,94258,54,13,17,96.66,7.09,72.75,2,0
639,4686,56,0,1,5,1,36,117862,50,9,59,92.43,8.99,100,1,1
640,654,28,1,2,2,0,1,177858,35,23,33,99.98,9.02,100,1,1
641,2744,27,1,2,1,0,3,67727,55,14,35,76.97,8.25,74.81,2,1
642,4425,25,0,3,2,0,1,63296,35,10,28,79.38,5.84,55.85,0,0
643,5274,22,0,5,4,0,1,86940,52,9,33,94.15,8.66,75.02,2,1
644,104,41,0,5,5,0,21,126159,60,23,16,85.8,8.5,100,1,1
645,6994,52,1,1,3,2,32,135615,56,18,68,72.99,9.58,100,1,1
646,6241,30,0,3,4,0,9,49969,55,3,8,94.28,7.21,63.86,0,0
647,1997,23,1,3,5,0,1,136404,37,16,49,72.67,9.12,90.97,1,1
648,7833,40,1,0,3,0,14,165677,49,20,20,87.74,10,100,1,1
649,5298,30,1,1,4,0,5,58706,58,6,77,95.65,5.13,63.11,0,0
650,878,27,0,4,5,2,1,63977,40,7,25,76.78,6.36,61.21,0,0
651,6482,44,0,1,0,0,18,94922,38,13,34,82.83,10,91.81,1,1
652,7436,23,1,1,4,0,1,42317,38,1,73,79.65,6.34,63.89,0,0
653,4055,38,1,0,3,0,11,116425,32,18,19,81.51,9.92,99.37,1,1
654,7704,39,0,5,2,0,14,55037,57,8,2,77.88,7.13,67.69,0,0
655,8920,33,1,3,2,0,9,177086,44,14,74,92.65,10,100,1,1
656,625,51,0,0,3,1,28,139228,49,4,10,71.19,8.07,91.83,1,1
657,4750,47,0,6,4,2,22,165133,48,24,76,71.48,10,100,1,1
658,174,43,1,2,1,3,19,100892,45,20,14,86.99,10,100,1,1
659,2548,37,1,0,4,0,16,93725,58,12,15,89.24,6.52,72.1,2,0
660,8558,54,1,6,0,1,29,177310,57,23,77,97.08,10,100,1,1
661,1615,59,1,4,4,0,34,122583,58,20,53,73.97,10,100,1,1
662,400,46,1,2,3,0,21,87328,58,8,15,81.07,8.4,79.99,2,1
663,5324,59,0,1,5,1,34,124416,32,10,48,94.63,8.82,100,1,1
664,3873,26,1,5,2,2,1,179110,34,23,75,90.28,8.86,100,1,1
665,7098,44,0,2,3,1,22,166850,56,19,63,92.43,10,100,1,1
666,1771,30,0,5,2,2,6,65964,43,4,32,70.09,5.25,65.91,0,0
667,1459,33,1,3,3,0,8,61725,49,12,20,81.84,7.88,74.74,2,1
668,5753,56,1,4,5,2,33,94725,54,8,68,85.82,10,100,1,1
669,7570,51,0,1,1,1,30,101415,30,16,78,85.61,10,100,1,1
670,8829,36,0,1,2,0,14,112620,32,23,71,82.97,10,100,1,1
671,2196,22,0,2,5,2,1,61403,46,7,63,92.95,5.05,77.92,2,1
672,5842,45,1,6,0,2,23,153294,56,9,51,92.68,9.55,96.1,1,1
673,6050,58,1,6,1,3,33,148643,46,6,75,76.04,10,100,1,1
674,1985,36,0,2,0,0,10,96302,45,7,27,91.61,8.97,82.05,2,1
675,6557,58,1,6,5,0,31,103746,39,23,62,93.19,9.96,100,1,1
676,8660,47,1,4,5,2,22,161574,59,18,70,97.35,10,100,1,1
677,4262,53,1,2,3,2,28,57570,60,7,8,73.79,7.81,69.47,0,0
678,445,53,0,5,5,2,28,117213,49,19,27,98.87,10,100,1,1
679,1150,40,1,4,4,0,18,95192,34,20,37,82.33,10,100,1,1
680,7199,53,0,0,1,2,31,116745,57,24,12,94.54,9.45,100,1,1
681,5212,40,0,3,1,0,13,154860,47,12,28,77.01,9.55,100,1,1
682,8346,25,1,0,0,0,4,173637,54,17,69,88.15,10,97.95,1,1
683,446,22,1,0,4,3,1,170857,34,19,14,97.97,9.48,89.69,1,1
684,5710,31,0,2,2,0,6,120177,34,23,70,92.81,9.89,100,1,1
